Batch No,Main tag number,Entry Mass,Gender,Breed,Name,Mortality,Date,Mortality Report,Sold,Sale Batch,Sale date,Notes
54236 - FEEDLOT,26-01-05-150638,255,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-181609,254,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-175945,244,Female,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-144004,239,Male,Braford,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-171766,193,Male,Charolais,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-126076,183,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-123486,213,Female,Braunvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-151821,219,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-173271,255,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-157124,195,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176122,195,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-181072,197,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-172030,221,Female,Drakensberger,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-177811,200,Male,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-175991,185,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-149972,172,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-171819,126,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-124084,265,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-150532,213,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-148889,235,Male,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-186491,249,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-180406,258,Male,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-154894,272,Female,Simmentaler,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-155930,170,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-122871,176,Female,Braunvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-174817,219,Female,Bonsmara,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-160280,241,Male,Simmentaler,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-152055,259,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-115210,190,Female,Brahman Cross,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-147156,234,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-176350,155,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-157857,283,Female,Nguni,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-171892,277,Female,Charolais,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-121205,203,Female,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-125879,215,Male,Brangus,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-173477,160,Female,Gelbvieh,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54236 - FEEDLOT,26-01-05-181625,216,Male,Brahman,Batch 1013 - SVC Farming,,,,checked,68531,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175822,170,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-126460,157,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-184722,187,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175613,185,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-158117,188,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-148267,156,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-186555,179,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-152546,172,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-176053,195,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-122745,184,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-182268,176,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-158485,189,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-116983,169,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-145356,165,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-119935,175,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-151886,193,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-184375,206,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-148969,173,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-174520,181,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-115700,182,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-174250,196,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-173906,159,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-152382,161,Male,Bonsmara,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-154795,177,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-127262,176,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-179444,171,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-172319,195,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-151292,163,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-177840,186,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-172553,177,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-149778,180,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-121150,176,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-143646,170,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-145068,180,Male,Brangus,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-152846,152,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-115550,187,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-149862,150,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-128310,170,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-158044,179,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-146820,160,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-185191,167,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-143915,198,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-125767,193,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-176073,182,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-178480,189,Male,Brahman Cross,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-179982,156,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-147990,178,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-138225,189,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175974,184,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-122464,190,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175490,191,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-173540,168,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-124744,165,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-176074,195,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-180970,181,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-125086,185,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-120406,191,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-125560,161,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-119132,171,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-158047,181,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-172449,194,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-179329,168,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175558,168,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-157824,183,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-125993,197,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175557,187,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-139344,176,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-176316,190,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175019,182,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-145014,165,Male,Ayrshire,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-158430,204,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-121420,174,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-157429,182,Male,Braunvieh,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-184610,156,Male,Braford,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-157230,203,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-171979,186,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-118310,203,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-173232,170,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175771,183,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-154805,148,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-177918,161,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-156133,184,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-121424,194,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-123523,179,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-146867,185,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-180377,184,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-152564,162,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-120009,184,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-154333,184,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-149500,166,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-142901,163,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-180588,167,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-160033,159,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-121885,167,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-176011,181,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-153877,178,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-181030,167,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-123647,165,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-175740,183,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-180611,179,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-130937,170,Male,Simbra,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-157185,186,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-123441,189,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-172628,198,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-152343,170,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-183897,169,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-173403,165,Male,Brahman Cross,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-160060,213,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-171848,192,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-182359,190,Male,Simmentaler,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-183310,178,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-178623,188,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-176864,173,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-153208,201,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-145203,174,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-173997,165,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-179320,186,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-178450,173,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-180414,192,Male,Braunvieh,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-126812,180,Male,Bovelder,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-146241,174,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-124749,163,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-187044,165,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54237 - FEEDLOT,26-01-05-171271,178,Male,Brahman,Batch 1014 - SVC Farming,,,,checked,68532,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186341,202,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187885,244,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-172731,132,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-180074,178,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-135536,278,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-160609,162,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178717,153,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171620,159,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-152711,182,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-183532,154,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-173306,153,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-179888,134,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182413,176,Male,Simmentaler,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-158520,151,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171092,176,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187588,185,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187589,162,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-126565,263,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-180328,240,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-180960,160,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-172194,182,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-184220,188,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-179867,186,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171146,168,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178705,131,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-151260,149,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-123591,186,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187881,149,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-187838,132,Male,Brahman Cross,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-156852,158,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-185037,229,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-180349,147,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-152529,196,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-184231,264,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178929,149,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-183037,162,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-180043,148,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182128,161,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-178662,254,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-183869,228,Male,Simmentaler,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-171550,218,Male,Brangus,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-125893,138,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-144556,177,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-182430,281,Male,Brangus,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-157736,138,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186308,146,Male,Simbra,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-184303,143,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186755,216,Male,Brangus,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-186335,223,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-175536,308,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-174634,120,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
54241 - FEEDLOT,26-02-06-172329,255,Male,Brahman,Batch 1015 - SVC Farming,,,,checked,68533,"February 19, 2026",
